img_size,conf_thresh,iou_thresh,skip_interval,appearance_weight,MOTA,IDF1,FPS
640,0.2,0.7,5,1.0,1.0,0.81,41.273
640,0.2,0.7,5,1.0,1.0,0.81,40.262
640,0.2,0.7,5,1.0,1.0,0.81,43.534
640,0.2,0.7,5,1.0,1.0,0.81,42.624
640,0.2,0.7,5,1.0,1.0,0.81,43.469
640,0.2,0.7,5,1.0,1.0,0.81,42.283
640,0.2,0.7,5,1.0,1.0,0.81,43.753
640,0.2,0.7,5,1.0,1.0,0.81,44.131
640,0.2,0.7,5,1.0,1.0,0.81,42.774
640,0.2,0.7,5,1.0,1.0,0.81,44.157
640,0.2,0.7,5,1.0,1.0,0.81,42.845
640,0.2,0.7,5,1.0,1.0,0.81,43.392
640,0.2,0.7,5,1.0,1.0,0.81,42.109
640,0.2,0.7,5,1.0,1.0,0.81,41.782
640,0.2,0.7,5,1.0,1.0,0.81,42.942
640,0.2,0.7,5,1.0,1.0,0.81,44.277
640,0.2,0.7,5,1.0,1.0,0.81,43.12
640,0.2,0.7,5,1.0,1.0,0.81,42.727
640,0.2,0.7,5,1.0,1.0,0.81,42.45
640,0.2,0.7,5,1.0,1.0,0.81,42.972
640,0.2,0.7,5,1.0,1.0,0.81,42.733
640,0.2,0.7,5,1.0,1.0,0.81,42.582
640,0.2,0.7,5,1.0,1.0,0.81,42.551
640,0.2,0.7,5,1.0,1.0,0.81,43.572
640,0.2,0.7,5,1.0,1.0,0.81,40.588
640,0.2,0.7,5,1.0,1.0,0.81,41.743
640,0.2,0.7,5,1.0,1.0,0.81,42.761
640,0.2,0.7,5,1.0,1.0,0.81,41.292
640,0.2,0.7,5,1.0,1.0,0.81,43.348
640,0.2,0.7,5,1.0,1.0,0.81,41.547
640,0.2,0.7,5,1.0,1.0,0.81,42.317
640,0.2,0.7,5,1.0,1.0,0.81,42.089
640,0.2,0.7,5,1.0,1.0,0.81,41.731
640,0.2,0.7,5,1.0,1.0,0.81,42.827
640,0.2,0.7,5,1.0,1.0,0.81,41.451
640,0.2,0.7,5,1.0,1.0,0.81,43.384
640,0.2,0.7,5,1.0,1.0,0.81,43.154
640,0.2,0.7,5,1.0,1.0,0.81,43.761
640,0.2,0.7,5,1.0,1.0,0.81,42.1
640,0.2,0.7,5,1.0,1.0,0.81,42.582
640,0.2,0.7,5,1.0,1.0,0.81,42.999
640,0.2,0.7,5,1.0,1.0,0.81,42.645
640,0.2,0.7,5,1.0,1.0,0.81,43.333
640,0.2,0.7,5,1.0,1.0,0.81,41.525
640,0.2,0.7,5,1.0,1.0,0.81,41.701
640,0.2,0.7,5,1.0,1.0,0.81,43.143
640,0.2,0.7,5,1.0,1.0,0.81,41.26
640,0.2,0.7,5,1.0,1.0,0.81,42.508
640,0.2,0.7,5,1.0,1.0,0.81,39.737
640,0.2,0.7,5,1.0,1.0,0.81,42.234
640,0.2,0.7,5,1.0,1.0,0.81,42.013
640,0.2,0.7,5,1.0,1.0,0.81,41.623
640,0.2,0.7,5,1.0,1.0,0.81,42.004
640,0.2,0.7,5,1.0,1.0,0.81,42.292
640,0.2,0.7,5,1.0,1.0,0.81,42.172
640,0.2,0.7,5,1.0,1.0,0.81,41.317
640,0.2,0.7,5,1.0,1.0,0.81,40.48
640,0.2,0.7,5,1.0,1.0,0.81,41.444
640,0.2,0.7,5,1.0,1.0,0.81,43.241
640,0.2,0.7,5,1.0,1.0,0.81,41.034
640,0.2,0.7,5,1.0,1.0,0.81,42.823
640,0.2,0.7,5,1.0,1.0,0.81,41.568
640,0.2,0.7,5,1.0,1.0,0.81,42.813
640,0.2,0.7,5,1.0,1.0,0.81,40.111
640,0.2,0.7,5,1.0,1.0,0.81,42.109
640,0.2,0.7,5,1.0,1.0,0.81,43.268
640,0.2,0.7,5,1.0,1.0,0.81,41.319
640,0.2,0.7,5,1.0,1.0,0.81,43.628
640,0.2,0.7,5,1.0,1.0,0.81,42.021
640,0.2,0.7,5,1.0,1.0,0.81,42.349
640,0.2,0.7,5,1.0,1.0,0.81,42.58
640,0.2,0.7,5,1.0,1.0,0.81,41.657
640,0.2,0.7,5,1.0,1.0,0.81,42.336
640,0.2,0.7,5,1.0,1.0,0.81,43.677
640,0.2,0.7,5,1.0,1.0,0.81,42.9
640,0.2,0.7,5,1.0,1.0,0.81,42.576
640,0.2,0.7,5,1.0,1.0,0.81,43.727
640,0.2,0.7,5,1.0,1.0,0.81,42.076
640,0.2,0.7,5,1.0,1.0,0.81,42.306
640,0.2,0.7,5,1.0,1.0,0.81,42.362
640,0.2,0.7,5,1.0,1.0,0.81,41.627
640,0.2,0.7,5,1.0,1.0,0.81,44.403
640,0.2,0.7,5,1.0,1.0,0.81,42.415
640,0.2,0.7,5,1.0,1.0,0.81,42.598
640,0.2,0.7,5,1.0,1.0,0.81,42.137
640,0.2,0.7,5,1.0,1.0,0.81,43.521
640,0.2,0.7,5,1.0,1.0,0.81,42.723
